"id","recipe_id","position","photo_saved_at","memo","created_at","updated_at"
12261624,2332714,3,,"おもりの揺れが止まらないように気をつけながら弱火のまま15分煮込む。火を止めたらそのまま放置して減圧。","2013-09-03 09:08:23","2013-09-03 09:18:18"
12261625,2332714,4,,"これでもうホロホロに柔らかいスペアリブになっています。器に盛り、お好みでパセリを散らして出来上がり。","2013-09-03 09:08:23","2013-09-17 11:52:25"
12598874,2394381,1,,"さつまいもは皮を剥いて1cm幅の輪切りにし、しばらく水に晒す。","2013-11-04 23:57:13","2013-11-05 00:06:03"
12598875,2394381,2,,"鍋に1のさつまいもと全ての材料を入れて火にかける。この時、材料がひたひたになるように水分量を調節してください。","2013-11-04 23:57:13","2016-03-15 12:13:36"
19041161,2394381,3,,"煮立ったら弱火にし、落し蓋をして8〜10分ことこと煮る。","2016-03-15 12:13:38","2016-03-15 12:13:44"
12598908,2394381,4,,"竹串を刺してスッと通るようになれば出来上がり。 写真は仕上げに黒ごまを散らしています。","2013-11-05 00:06:03","2016-03-15 12:13:44"
12856794,2437682,1,,"ボウルにオリーブオイル、すを各大さじ2、砂糖小さじ1、カレー粉小さじ1を混ぜておく。","2013-12-24 16:01:01","2014-05-09 15:10:24"
12870235,2437682,2,,"ヒヨコ豆の水煮缶と適当に千切ったクリームチーズを和えて、パセリを散らせば完成。","2013-12-27 10:59:08","2014-05-09 15:10:37"
13008569,2472071,1,,"赤味噌・みりん・砂糖各大さじ1を合わせたタレをつくっておく。豚肉は食べやすい大きさにきる。","2014-01-22 15:50:07","2014-01-22 15:52:50"
13008570,2472071,2,,"フライパンにサラダ油を熱し、バラ肉を炒める。色が変わったらたれを絡めて出来上がり。キノコや他の野菜など入れても美味しい。","2014-01-22 15:50:07","2014-01-22 15:53:48"
13440317,2551824,1,,"ご飯は普通に炊いたものでOK。炊きあがったご飯に材料を全部混ぜます。胡麻油は最後の香りづけに。","2014-03-20 16:00:36","2014-03-20 16:08:38"
13440318,2551824,2,,"お好きな形・大きさに握って、海苔を巻けば完成。","2014-03-20 16:00:36","2014-03-20 16:09:30"
13573005,2577898,1,,"クスクスをボウルに入れ、お湯を注いでざっと混ぜて10分ほどおいて戻す。","2014-04-08 13:16:41","2014-04-08 13:16:41"
13573006,2577898,2,,"クスクスを戻している間にナッツとドライフルーツを細かく刻みます。食感が残る程度にお好みの大きさで。","2014-04-08 13:16:41","2014-04-08 13:16:41"
13573007,2577898,3,,"クスクスのボウルに2のナッツとドライフルーツ、オリーブオイル、ビネガー、砂糖を加えて混ぜる。","2014-04-08 13:16:41","2014-04-08 13:16:41"
13573008,2577898,4,,"塩胡椒で味を調え、クミンパウダー、ドライパセリを適量ふって仕上げます。","2014-04-08 13:16:41","2014-05-20 09:40:57"
13858271,2577898,5,,"","2014-05-19 14:34:58","2014-05-19 14:34:58"
13772371,2617142,1,,"鯛のアラは流水で洗って臭みを抜く。血合いなど残っていれば綺麗に洗い流します。米は洗ってザルにあげておく。","2014-05-07 07:51:57","2014-05-07 07:51:57"
13772377,2617142,2,,"圧力鍋に米を入れ、水と調味料を全て加える。上に昆布、生姜、鯛のアラを乗せ、蓋をしめて強火で加圧開始。","2014-05-07 07:53:37","2014-05-07 07:54:00"
13772378,2617142,3,,"おもりが揺れ始めたら弱火に落とし、1分加圧。火を止めて、自然に圧が抜けるまで放置します。","2014-05-07 07:53:48","2014-05-07 07:54:49"
13772387,2617142,4,,"圧が抜けたら鍋の蓋を開け、鯛のアラを取り分けて残っている身を外す。取れた身を鍋に戻してざっくり混ぜれば出来上がり！","2014-05-07 07:56:01","2014-05-07 07:56:01"
14681708,2799714,1,"2014-09-16 17:58:35","（図解）まとめ","2014-09-16 17:49:16","2014-09-25 12:01:43"
14682412,2799714,2,,"ツナ缶・マヨネーズ・醤油を混ぜて、おにぎらずの具材を作ります。ツナ缶の汁は使わないでください。","2014-09-16 18:29:40","2014-09-16 18:37:54"
14682424,2799714,3,,"レタスを入れる場合はちぎって、洗っておきます。","2014-09-16 18:30:31","2014-09-16 18:34:14"
14681709,2799714,4,"2014-09-25 12:04:12","ラップの上に、大きめの海苔を置く","2014-09-16 17:49:16","2014-09-25 12:04:13"
14681710,2799714,5,"2014-09-25 12:04:21","長方形の海苔の面積の半分だけにごはんを薄めに敷き、おかずを乗せる","2014-09-16 17:49:16","2014-09-25 12:04:23"
14682342,2799714,6,,"葉物を挟む時は、ご飯の上に【葉っぱ・おかず（ツナマヨ）・葉っぱ】の順に置くと、断面がキレイになります。","2014-09-16 18:15:47","2014-09-16 18:30:30"
14681711,2799714,7,"2014-09-25 12:04:30","さらにその上にご飯を置く","2014-09-16 17:49:16","2014-09-25 12:04:31"
14682012,2799714,8,"2014-09-25 12:05:02","残り半分の海苔をラップごと折り曲げてご飯を覆う","2014-09-16 18:00:37","2014-09-25 12:05:05"
14682011,2799714,9,"2014-09-25 12:04:52","ギュギュッと形を四角に整える。この時、海苔の端っこ同士がきちんと重なるようにしておくこと！","2014-09-16 18:00:36","2014-09-25 12:04:54"
14682240,2799714,10,,"サイドから多少はみ出た具材は、ラップの上から指で海苔の内側に押し入れましょう。","2014-09-16 18:11:42","2014-09-16 18:50:20"
14682036,2799714,11,,"5分ほど置いて、海苔がなじんだらラップごと包丁でカット。おにぎらずが2個できあがります。","2014-09-16 18:00:53","2014-09-16 18:37:45"
14682345,2799714,12,,"ツナマヨ以外にも、焼き肉を入れたり（写真中央）、唐揚げとタルタルを入れたり（写真上下）してもいいですよ◎","2014-09-16 18:16:40","2014-09-16 18:30:30"
14830713,2799714,13,,"追記：具やご飯を盛り過ぎた！形が安定しない！って時は、切った後に新しいラップでくるっと手持ちの部分を覆えばOK！","2014-10-08 14:31:58","2014-10-08 14:35:15"
14993423,2799714,14,,"2014.10.31話題入りさせて頂きました★れぽありがとうございます(*^^*)","2014-10-31 14:37:20","2014-10-31 14:38:00"
14684335,2800305,1,,"卵と砂糖、塩を混ぜて原液を作る。","2014-09-16 21:20:56","2014-09-16 21:28:34"
14684336,2800305,2,"2014-09-16 21:28:46","弱火であたためたフライパンに油をひいて、原液の 1/3ほどを流す。","2014-09-16 21:20:56","2014-09-16 21:30:57"
14684337,2800305,3,"2014-09-16 21:28:57","フライパンを傾けながら 、 2/3ぐらいの位置のあたりで原液をとどめる。（弱火のままなので多少時間をかけても焦げません）","2014-09-16 21:20:56","2014-09-16 21:31:08"
14684338,2800305,4,"2014-09-16 21:30:32"," 3cmぐらいの幅で折り返す。","2014-09-16 21:20:56","2014-09-16 21:32:11"
14684468,2800305,5,"2014-09-16 21:32:20","端っこまで折り返すと、こんな感じ。","2014-09-16 21:32:13","2014-09-16 21:32:35"
14684471,2800305,6,"2014-09-16 21:32:43","ロールした部分を奥に押して、手前に原液の残りを流し込む","2014-09-16 21:32:37","2014-09-16 21:33:08"
14684474,2800305,7,"2014-09-16 21:34:37","あとはくるくる巻いて、両面に焼きめがつけば出来上がり。","2014-09-16 21:33:12","2014-09-16 21:34:38"
14684519,2800305,8,"2014-09-16 21:35:16","カットするとこんな感じ。だいたい３つぐらい取れます。サイドの切れ端は味見用に。","2014-09-16 21:35:11","2014-09-16 22:32:53"
14684534,2800305,9,"2014-09-16 21:37:49","サイズ感としてはこれぐらいです。3つ並べて入れても違和感のない大きさです（ウインナーと対比してもらうと分かるかな？）","2014-09-16 21:37:40","2014-09-16 21:38:45"
14702526,2800305,10,,"焼き方だけ同じにすれば、ほうれん草を入れたり、鮭フレークを入れたり、塩味で作ったり…と色んな味付けの卵焼きに応用OK☆","2014-09-19 11:27:32","2014-09-19 11:34:55"
14827843,2829052,1,,"油を切ったツナ缶とマヨネーズ、ブラックペッパーを混ぜておく。","2014-10-07 23:32:56","2014-10-07 23:33:00"
14827836,2829052,2,,"はんぺんを斜めに2回切り、三角形を4つ作る","2014-10-07 23:31:18","2014-10-07 23:33:00"
14827838,2829052,3,,"三角形に切ったはんぺんに、具を挟むための切れ目を入れる","2014-10-07 23:31:41","2014-10-07 23:33:00"
14827842,2829052,4,,"チーズも同じように2回対角線に切って三角形を4つ作る。","2014-10-07 23:32:30","2014-10-07 23:33:00"
14827846,2829052,5,,"はんぺんにチーズとツナマヨを挟んでいく","2014-10-07 23:33:27","2014-10-07 23:33:27"
14827853,2829052,6,"2014-10-07 23:35:39","4つ分挟み終わったら、油を熱したフライパンにはんぺんを並べる。焦げやすいので火力は終始弱火。","2014-10-07 23:35:38","2014-10-07 23:42:31"
14827854,2829052,7,,"チーズと具がこぼれないように気をつけながらひっくり返し、はんぺんの両面に焼き目がついたら、醤油を回しかけて完成","2014-10-07 23:36:29","2014-10-07 23:36:29"
14910961,2845264,1,,"茹でたおくらを1㎝幅に切る","2014-10-19 19:13:51","2014-10-19 19:13:51"
14910964,2845264,2,,"種を取った梅干しを包丁で叩いてペースト状にする","2014-10-19 19:14:49","2014-10-19 19:14:49"
14910966,2845264,3,,"器にすべての材料を入れて混ぜて完成","2014-10-19 19:15:18","2014-10-19 19:15:18"
17260130,2845264,4,,"大人用であれば、お好みでわさびを加えても美味しいです。 混ぜやすいように、麺つゆにわさびを溶かしてから加えます。","2015-08-18 20:46:12","2015-08-18 20:46:12"
14985941,2859798,1,,"カボチャは皮とタネを取って適度な大きさに切り、レンジにかけて柔らかく火を通す。 その間に玉ねぎをみじん切りにしておく。","2014-10-30 14:29:21","2014-10-30 15:03:18"
14986137,2859798,2,,"フライパンにオリーブオイルを熱し、みじん切りにした玉ねぎを炒める。しんなりしたら豚挽き肉を加えて更に炒める。","2014-10-30 15:02:06","2014-10-30 15:03:56"
14986136,2859798,3,,"お肉に火が通り色が変わってきたら、ナツメグ、コンソメ（キューブは刻んでおく）と塩胡椒を加えて味を調え、火を止める。","2014-10-30 15:02:05","2014-10-31 19:43:03"
14986155,2859798,4,,"１のかぼちゃをフォークなどでざっくり潰し、３のお肉と混ぜ合わせる。かぼちゃは適度にゴロゴロ感が残っていても大丈夫です。","2014-10-30 15:04:53","2014-10-31 19:43:37"
14986162,2859798,5,,"トマトソースを作る。フライパンにみじん切りにしたにんにくとオリーブオイルを入れて火にかける。","2014-10-30 15:06:54","2014-10-30 15:08:14"
14986161,2859798,6,,"香りが出たらトマト缶を加え、塩胡椒で味を調えつつ適度に煮詰めて水分を飛ばす。","2014-10-30 15:06:53","2014-10-31 19:44:42"
14986160,2859798,7,"2014-10-31 20:00:15","耐熱皿に4のタネを平らに慣らすようにして入れ、上から6のトマトソースをかける。更にとろけるチーズを乗せて胡椒をふる。","2014-10-30 15:06:52","2014-10-31 20:00:15"
14995784,2859798,8,,"オーブンなら200度くらいで10分〜様子を見て。トースターかグリルでも焦げ目が付くまで焼けば出来上がり。","2014-10-31 19:49:37","2014-11-06 10:43:56"
15039568,2871692,1,"2014-11-06 18:47:57","ご飯を炊いている間に具の準備。枝豆は茹でて鞘を外し、薄皮もむいておく。★の材料と調味料を1つのボウルに合わせておく。","2014-11-06 18:46:06","2014-11-06 18:47:57"
15039578,2871692,2,,"ご飯が炊けたら、1の具材を混ぜ込み、仕上げに白胡麻を振って完成。簡単です。","2014-11-06 18:47:11","2014-11-06 18:47:11"
15081976,2880237,1,,"ごはんをお弁当箱によそう","2014-11-12 11:17:18","2014-11-12 13:14:30"
15081979,2880237,2,,"器に出しておいた梅干しをお箸でひとつまみずつごはんの上に並べる ※包丁で叩く必要はありません","2014-11-12 11:17:49","2014-11-13 10:55:01"
15081991,2880237,3,,"細切りにした大葉を梅干しの隙間に散らして完成","2014-11-12 11:18:59","2014-11-12 11:18:59"
15105647,2885294,1,,"お米はサッと洗ってザルに上げ、ミックスビーンズ、水、塩と共に圧力鍋に入れる。","2014-11-15 12:23:42","2014-11-15 12:23:42"
